Usage ID,Subscription ID,Account ID,Usage Date,Usage Month,Feature Name,Usage Count,Usage Duration Secs,Error Count,Is Beta Feature
U-49a4bd,S-eabdce,A-9208f0,2023-05-25,2023-05-01,feature_1,7,2625,0,False
U-26b985,S-e04d93,A-5a215a,2024-06-03,2024-06-01,feature_3,9,5013,0,False
U-6cbb21,S-7a55d9,A-7e0a10,2024-11-03,2024-11-01,feature_30,13,416,0,False
U-10eff5,S-921dc3,A-a865bd,2024-10-08,2024-10-01,feature_21,11,5236,0,False
U-054fd1,S-0a8200,A-5b1bcd,2024-02-06,2024-02-01,feature_21,10,3370,0,False
U-f86e59,S-8b52b5,A-c1dfe1,2024-05-18,2024-05-01,feature_8,6,1122,0,False
U-baa113,S-c2eeba,A-65aeb5,2024-04-27,2024-04-01,feature_32,12,1476,2,False
U-9faddb,S-7791c3,A-856b1e,2024-10-28,2024-10-01,feature_25,10,480,0,False
U-fdbf0d,S-25b756,A-d82ef9,2024-11-22,2024-11-01,feature_40,14,2478,0,True
U-379d0d,S-6f0aa3,A-1986ca,2024-07-03,2024-07-01,feature_23,9,1917,0,False
U-9574ea,S-1ad0ca,A-ed510f,2024-05-26,2024-05-01,feature_12,7,3094,4,False
U-43e68e,S-8ae804,A-0dbdc6,2024-08-14,2024-08-01,feature_8,12,2436,2,False
U-d2b1bf,S-c29f3a,A-b7b7b7,2024-09-26,2024-09-01,feature_6,10,1450,0,False
U-48f44f,S-0d4d11,A-d77f4c,2024-04-11,2024-04-01,feature_15,9,4617,1,True
U-56c907,S-26dbbf,A-432483,2024-06-09,2024-06-01,feature_3,12,5208,0,False
U-470874,S-69a807,A-40de06,2023-12-06,2023-12-01,feature_9,4,1484,2,False
U-187711,S-0c5771,A-798a3f,2024-04-27,2024-04-01,feature_2,9,3204,0,False
U-561817,S-7a36ee,A-b11cd0,2024-05-08,2024-05-01,feature_37,7,476,0,True
U-5a338c,S-e2c20a,A-3be56b,2024-11-12,2024-11-01,feature_34,6,3390,0,False
U-dd2467,S-9b08ae,A-ccabf0,2024-12-30,2024-12-01,feature_39,9,3573,0,False
U-3d2bdd,S-f81687,A-e7a1e2,2024-12-10,2024-12-01,feature_9,13,3861,2,False
U-9151db,S-f3ff06,A-249769,2024-12-28,2024-12-01,feature_6,3,1494,0,False
U-a56d43,S-bb82ac,A-e19ff6,2024-08-29,2024-08-01,feature_20,10,5880,1,False
U-12f686,S-5bb13f,A-089363,2024-05-29,2024-05-01,feature_39,10,4260,3,False
U-8bf9c1,S-639d60,A-84ebe4,2024-07-16,2024-07-01,feature_9,5,980,0,True
U-497277,S-e505f2,A-bb2f49,2024-11-12,2024-11-01,feature_21,14,2940,0,False
U-b46c85,S-9781fe,A-40de06,2024-08-02,2024-08-01,feature_21,10,5350,0,False
U-0dd735,S-84e146,A-d82ef9,2024-11-09,2024-11-01,feature_20,12,2724,0,False
U-cd31b3,S-601f31,A-625d0b,2024-12-08,2024-12-01,feature_19,14,5754,0,False
U-89c3c2,S-a36281,A-c45b23,2024-04-11,2024-04-01,feature_30,8,4256,0,False
U-dcf54a,S-6b6cd7,A-d792a6,2023-08-23,2023-08-01,feature_29,12,1836,0,False
U-286510,S-f4e0a6,A-e61e98,2024-09-20,2024-09-01,feature_1,9,1710,1,False
U-4594a6,S-05b080,A-b9eed8,2024-07-17,2024-07-01,feature_5,13,6890,1,False
U-fa94c4,S-aaf1d0,A-fd9422,2024-11-30,2024-11-01,feature_1,10,3190,0,False
U-3397d8,S-07aba0,A-3b37d9,2024-12-14,2024-12-01,feature_26,11,3839,0,False
U-27ccb9,S-dc1cf4,A-1986ca,2024-05-09,2024-05-01,feature_18,7,1561,0,False
U-ccd515,S-af6284,A-30b4ca,2024-12-01,2024-12-01,feature_26,11,5786,0,True
U-f92f11,S-1c3522,A-075038,2024-11-18,2024-11-01,feature_38,4,184,0,True
U-19a298,S-d3efa2,A-a1bbb6,2024-09-11,2024-09-01,feature_31,7,3178,0,True
U-282e12,S-1df679,A-508199,2024-08-24,2024-08-01,feature_14,14,5250,0,False
U-201799,S-f5d8ce,A-756192,2024-07-27,2024-07-01,feature_3,11,1023,0,False
U-ca5fbc,S-c7190f,A-56962b,2024-11-20,2024-11-01,feature_33,11,506,0,False
U-d710cf,S-b91501,A-ce66f8,2024-10-19,2024-10-01,feature_10,8,160,0,False
U-6ffe43,S-92dede,A-9208f0,2024-04-05,2024-04-01,feature_29,13,2405,0,False
U-0a02d5,S-eef0cd,A-600734,2024-12-16,2024-12-01,feature_9,7,3689,0,False
U-2e12fa,S-0e9f04,A-7c83a1,2024-09-04,2024-09-01,feature_23,10,2080,0,False
U-82377e,S-07976e,A-81edc3,2024-07-31,2024-07-01,feature_32,8,4552,0,True
U-2d0666,S-78ffdd,A-503d5a,2024-06-12,2024-06-01,feature_19,13,6695,0,False
U-6a3ef8,S-39539d,A-2bc93d,2024-08-09,2024-08-01,feature_17,8,3704,0,False
U-cb9b91,S-aede24,A-751c58,2024-10-23,2024-10-01,feature_16,13,260,0,False
U-9c73f8,S-688851,A-50f3f7,2024-05-13,2024-05-01,feature_21,13,6500,0,False
U-d43903,S-992c2a,A-d922bf,2024-09-10,2024-09-01,feature_35,10,4130,0,False
U-84ffe7,S-506cbd,A-9c18c4,2024-02-10,2024-02-01,feature_31,10,2990,0,False
U-d617a9,S-b29d83,A-51ec1b,2024-06-08,2024-06-01,feature_9,5,1535,4,False
U-46f8aa,S-448b6d,A-8adedc,2024-07-29,2024-07-01,feature_38,18,3924,2,False
U-486860,S-021ca9,A-9affe6,2024-12-17,2024-12-01,feature_16,14,6188,0,False
U-57dcc4,S-7d4d45,A-474ad4,2024-11-08,2024-11-01,feature_7,7,707,0,False
U-aad7a1,S-db56d2,A-c1dfe1,2023-11-18,2023-11-01,feature_9,8,1856,0,False
U-f14ebd,S-f1cc81,A-7f8241,2023-04-21,2023-04-01,feature_16,15,7605,0,False
U-a3e7e8,S-d22ebe,A-5a92e7,2024-12-11,2024-12-01,feature_10,7,448,0,False
U-69b1f7,S-7791c3,A-856b1e,2024-07-25,2024-07-01,feature_13,10,580,1,False
U-00ce35,S-9740c1,A-9f0b68,2024-06-24,2024-06-01,feature_18,14,896,0,False
U-d9a28b,S-cdcf4a,A-22d9d2,2024-12-20,2024-12-01,feature_37,11,407,0,False
U-fc7562,S-b9d674,A-cc98bc,2024-02-16,2024-02-01,feature_8,19,7923,2,False
U-827d30,S-6b144c,A-3cc791,2024-10-07,2024-10-01,feature_15,15,4455,1,False
U-704fcc,S-138c41,A-00cac8,2024-03-10,2024-03-01,feature_5,17,1955,0,False
U-f94c0a,S-ee4c5c,A-5b1bcd,2024-05-15,2024-05-01,feature_24,13,5122,0,False
U-71872a,S-b991d2,A-3ce5b8,2024-09-24,2024-09-01,feature_15,8,3888,1,False
U-2d1b6d,S-0359cf,A-afa505,2024-02-11,2024-02-01,feature_20,15,8535,0,False
U-1755e6,S-e746d2,A-977ca0,2024-12-24,2024-12-01,feature_13,15,7845,0,True
U-68fbbe,S-03340d,A-4ef964,2024-10-22,2024-10-01,feature_9,12,3408,0,False
U-a291d9,S-4970c1,A-56962b,2024-09-07,2024-09-01,feature_25,11,6072,0,False
U-87f7a2,S-ca0eb1,A-6e08f3,2024-12-28,2024-12-01,feature_15,11,319,0,False
U-d47df1,S-909612,A-151c9a,2024-10-26,2024-10-01,feature_29,10,930,0,False
U-31abbf,S-0891f1,A-e1b9cd,2024-03-12,2024-03-01,feature_31,12,816,1,False
U-af6c21,S-585d4c,A-00bed1,2024-07-20,2024-07-01,feature_1,16,4448,2,True
U-707ad0,S-45c2cf,A-7920cc,2024-07-31,2024-07-01,feature_38,6,1692,0,True
U-1d54e0,S-224bca,A-3b5cd1,2024-02-29,2024-02-01,feature_30,15,1005,0,False
U-09002f,S-fc44ed,A-f5641b,2024-07-10,2024-07-01,feature_7,11,3058,2,True
U-6e0f7e,S-b633be,A-6c093d,2024-01-24,2024-01-01,feature_9,6,858,0,False
U-3ebbcf,S-d9eb73,A-32fb14,2024-02-23,2024-02-01,feature_26,8,2888,0,False
U-35013f,S-b120fb,A-f51f16,2024-04-08,2024-04-01,feature_15,10,3350,0,False
U-07749d,S-239a39,A-30b4ca,2024-07-23,2024-07-01,feature_18,11,6193,0,True
U-c1cc1d,S-367d84,A-68f37c,2024-02-18,2024-02-01,feature_29,5,2195,0,False
U-486b93,S-7bd2d7,A-9b9fe9,2024-12-11,2024-12-01,feature_12,12,4464,0,False
U-c3a445,S-4f21c1,A-9f9299,2024-07-02,2024-07-01,feature_26,5,610,4,False
U-218f26,S-94fc5d,A-86902e,2023-09-15,2023-09-01,feature_15,13,741,0,True
U-a7d8ef,S-6d507b,A-ffc04f,2024-09-09,2024-09-01,feature_8,17,2329,0,False
U-e27ddc,S-af4059,A-acb7f7,2024-07-28,2024-07-01,feature_35,8,4048,0,False
U-6e8bc6,S-b76de2,A-993085,2023-11-02,2023-11-01,feature_16,8,1304,0,False
U-2e3212,S-d1350e,A-6c093d,2024-10-19,2024-10-01,feature_36,18,1548,0,False
U-746b7a,S-5d0af1,A-977ca0,2024-04-29,2024-04-01,feature_37,5,2410,0,False
U-91bf84,S-fb6734,A-bd4513,2024-11-15,2024-11-01,feature_13,11,3080,0,False
U-0b7a1c,S-48aa95,A-a8b49c,2024-04-06,2024-04-01,feature_33,12,828,0,False
U-5cb6f3,S-890baf,A-6e7827,2024-11-10,2024-11-01,feature_22,11,5632,0,False
U-3cdaac,S-ddbad0,A-bad8c1,2024-04-03,2024-04-01,feature_38,12,5412,0,False
U-126cbf,S-02b754,A-3b37d9,2024-04-22,2024-04-01,feature_24,16,3664,0,False
U-0f49bb,S-e97b9f,A-a0ca4e,2024-12-17,2024-12-01,feature_31,7,3500,0,False
U-2f5eca,S-16cf6a,A-d792a6,2024-06-16,2024-06-01,feature_30,16,9488,0,False
U-c4944f,S-9ffb31,A-a8d89d,2024-10-24,2024-10-01,feature_40,8,328,0,False
U-3034e1,S-e72beb,A-712533,2024-11-04,2024-11-01,feature_28,11,4950,0,False
U-9c98d8,S-f1ffee,A-96215d,2024-12-06,2024-12-01,feature_30,7,3647,1,False
U-5872b3,S-712e04,A-cc98bc,2024-12-24,2024-12-01,feature_8,8,1712,2,False
U-64935c,S-207191,A-726cfa,2024-01-02,2024-01-01,feature_21,13,3679,0,True
U-388989,S-600ea7,A-726cfa,2024-11-05,2024-11-01,feature_6,8,3328,0,True
U-564c86,S-a84c82,A-186a44,2023-11-29,2023-11-01,feature_24,9,5139,0,False
U-6122d9,S-486088,A-0cc442,2024-11-21,2024-11-01,feature_13,7,2569,0,False
U-439a19,S-f8e69c,A-52dd88,2024-02-04,2024-02-01,feature_23,10,2350,0,False
U-8b60e3,S-d66d63,A-6c093d,2024-11-06,2024-11-01,feature_18,10,1300,0,False
U-c85d35,S-76a214,A-00bed1,2024-11-01,2024-11-01,feature_21,9,1143,3,False
U-e8f258,S-de9e50,A-67be94,2024-08-17,2024-08-01,feature_1,9,2628,2,False
U-2b10eb,S-5e06b2,A-5247b3,2024-09-17,2024-09-01,feature_34,11,1430,0,False
U-c2231b,S-d85c2f,A-e6afc1,2024-10-16,2024-10-01,feature_31,10,2110,0,True
U-46a886,S-721fea,A-f6b2fb,2024-09-13,2024-09-01,feature_4,5,195,0,False
U-4cca7e,S-a14f63,A-e1b9cd,2024-02-04,2024-02-01,feature_15,15,3405,2,True
U-689b42,S-55a520,A-726cfa,2024-12-11,2024-12-01,feature_23,6,1326,0,False
U-636d37,S-6ed77d,A-fe79a5,2024-08-12,2024-08-01,feature_19,9,3204,0,False
U-f08e64,S-22014f,A-0be015,2024-10-23,2024-10-01,feature_13,13,5759,0,False
U-ee97a7,S-85caaf,A-089363,2023-10-03,2023-10-01,feature_15,12,6300,1,False
U-34ec7e,S-e66964,A-e6afc1,2023-08-19,2023-08-01,feature_11,13,5629,2,False
U-62e47e,S-9a0b2f,A-756192,2024-10-04,2024-10-01,feature_14,12,4140,2,False
U-b89712,S-dc90ef,A-bcf87c,2024-08-02,2024-08-01,feature_27,10,3310,0,False
U-a05d83,S-76cdf1,A-aa9511,2024-06-28,2024-06-01,feature_35,6,2940,0,False
U-b7141c,S-6ba608,A-e7beab,2024-04-29,2024-04-01,feature_3,10,4330,0,False
U-22e281,S-c7f25a,A-87aa7b,2024-11-27,2024-11-01,feature_13,7,2961,5,False
U-ee08d8,S-0ecec7,A-756192,2024-09-16,2024-09-01,feature_35,13,7384,2,True
U-cba997,S-d111f5,A-f03140,2024-10-30,2024-10-01,feature_33,12,5340,0,False
U-becba8,S-3781d0,A-5a215a,2024-10-09,2024-10-01,feature_14,5,285,0,False
U-bfb922,S-47e122,A-271f46,2024-11-09,2024-11-01,feature_33,11,583,0,False
U-469b38,S-c46499,A-00cac8,2024-07-12,2024-07-01,feature_11,10,4750,0,False
U-4d2d85,S-3ad221,A-6f50ae,2024-08-03,2024-08-01,feature_35,14,714,4,False
U-fdd47e,S-61a647,A-726cfa,2024-09-18,2024-09-01,feature_35,6,3168,0,False
U-cc4078,S-39c024,A-7df7a7,2024-10-26,2024-10-01,feature_34,16,896,2,False
U-79ad8a,S-c3472f,A-038089,2024-08-17,2024-08-01,feature_37,12,4596,0,False
U-08ea16,S-f7a5b9,A-ffdfd5,2024-08-08,2024-08-01,feature_3,4,1332,1,False
U-4cb7cf,S-813cdc,A-39b19f,2024-10-14,2024-10-01,feature_40,9,1449,0,False
U-703053,S-ed2593,A-e1b9cd,2023-10-28,2023-10-01,feature_22,9,1935,1,False
U-b0f9f9,S-7dab19,A-de58ca,2024-07-12,2024-07-01,feature_20,8,2984,0,True
U-9f65fb,S-64bd69,A-ac9111,2024-06-21,2024-06-01,feature_29,10,3230,0,False
U-21050c,S-37ed34,A-d4ac0e,2024-11-24,2024-11-01,feature_25,9,1044,0,False
U-81bf9a,S-e60430,A-86902e,2024-10-23,2024-10-01,feature_6,12,1260,2,False
U-ccdd58,S-c92850,A-05d3b3,2024-04-12,2024-04-01,feature_34,17,5644,0,False
U-aca2bc,S-079321,A-e1462e,2024-08-10,2024-08-01,feature_29,8,2864,2,False
U-2f1f21,S-85eb8f,A-59f724,2024-05-25,2024-05-01,feature_18,13,6682,0,False
U-5a56c9,S-e76e80,A-832ec2,2024-07-16,2024-07-01,feature_24,10,4990,0,False
U-eb3369,S-1f2b1a,A-544d0a,2024-12-18,2024-12-01,feature_22,10,1160,0,False
U-41278b,S-0ff481,A-6c093d,2023-10-08,2023-10-01,feature_39,11,5258,1,True
U-df521a,S-fc9cc3,A-9b9fe9,2024-06-19,2024-06-01,feature_8,5,2065,0,False
U-c9b84c,S-444c6a,A-95b24a,2024-07-19,2024-07-01,feature_31,10,4890,3,False
U-d3c4e9,S-408c2f,A-993085,2024-09-03,2024-09-01,feature_31,7,4053,4,False
U-4b14ce,S-a53e06,A-089363,2024-07-01,2024-07-01,feature_29,8,1496,0,True
U-56bd7d,S-1ade0b,A-22d9d2,2024-11-22,2024-11-01,feature_15,15,105,0,False
U-c8b43e,S-52699f,A-df10db,2024-05-29,2024-05-01,feature_32,12,6780,0,False
U-6ed144,S-600ea7,A-726cfa,2023-12-13,2023-12-01,feature_37,16,5184,0,True
U-b9130e,S-722103,A-a09355,2024-12-04,2024-12-01,feature_23,12,3240,0,False
U-82e84b,S-9c47f6,A-5b1bcd,2024-11-09,2024-11-01,feature_28,9,5139,2,False
U-8e6733,S-1bf697,A-acb7f7,2024-12-02,2024-12-01,feature_22,9,3897,1,True
U-6c6b2a,S-e14e00,A-a7bd4b,2024-08-05,2024-08-01,feature_24,11,3135,0,False
U-b1a2fe,S-5d343c,A-9208f0,2024-06-12,2024-06-01,feature_15,14,4256,0,False
U-ae5b57,S-6bab8f,A-eb7c38,2024-07-03,2024-07-01,feature_3,10,5660,0,False
U-cc8e4e,S-7b7e04,A-7f8241,2024-02-05,2024-02-01,feature_13,10,890,0,False
U-8f036f,S-d604ec,A-67be94,2024-08-18,2024-08-01,feature_24,10,3610,0,False
U-91284c,S-4893cd,A-9c18c4,2024-08-05,2024-08-01,feature_26,3,1737,0,False
U-372284,S-7b9b62,A-cb5333,2024-11-05,2024-11-01,feature_15,9,3681,2,False
U-feac0f,S-20812a,A-5a3eb9,2024-07-28,2024-07-01,feature_18,5,660,0,False
U-50d11c,S-956036,A-d922bf,2024-10-13,2024-10-01,feature_5,13,6214,2,False
U-ad985f,S-0a8acf,A-55f257,2024-11-15,2024-11-01,feature_14,10,5400,0,False
U-f759c9,S-1e5fd7,A-ac9111,2024-12-22,2024-12-01,feature_5,9,4887,0,True
U-ec15ab,S-4893cd,A-9c18c4,2024-04-23,2024-04-01,feature_9,10,4560,4,False
U-fb34f1,S-b120fb,A-f51f16,2024-06-17,2024-06-01,feature_5,9,3960,0,False
U-de6995,S-0cb6ed,A-ac85cd,2024-11-17,2024-11-01,feature_4,15,1515,0,False
U-7bbfc3,S-7a1803,A-443b7c,2024-12-21,2024-12-01,feature_23,14,6524,0,False
U-7a2dd3,S-d50d25,A-6f50ae,2024-11-02,2024-11-01,feature_2,14,7644,2,False
U-9dec75,S-991d05,A-cdf020,2024-04-06,2024-04-01,feature_4,10,4480,0,False
U-67a6a1,S-e21910,A-50f3f7,2024-06-26,2024-06-01,feature_4,7,1869,0,False
U-023cfd,S-766d8b,A-82861f,2024-09-22,2024-09-01,feature_34,5,1770,3,False
U-fd1656,S-11939f,A-40906c,2024-10-21,2024-10-01,feature_12,13,4901,0,False
U-04e658,S-658bcb,A-0cc442,2024-10-28,2024-10-01,feature_12,14,6440,1,False
U-a7e3b2,S-a83bc2,A-b07b56,2024-12-21,2024-12-01,feature_35,8,2656,2,False
U-74e127,S-96ead2,A-6a4e2d,2024-12-15,2024-12-01,feature_37,11,4422,2,False
U-61213e,S-2ebd06,A-32728c,2024-09-01,2024-09-01,feature_16,11,4851,0,False
U-972cf0,S-8d4b81,A-2b9d3e,2024-12-17,2024-12-01,feature_29,5,400,0,False
U-3ff3af,S-ac6f24,A-fdfc91,2024-05-23,2024-05-01,feature_3,10,2040,2,False
U-b5bc33,S-5ca0fe,A-d3c88e,2024-12-12,2024-12-01,feature_39,10,3240,0,False
U-2bb914,S-9bc272,A-7da956,2024-07-28,2024-07-01,feature_36,12,72,1,False
U-96424d,S-e14e00,A-a7bd4b,2024-03-29,2024-03-01,feature_7,10,1550,2,False
U-2c92e1,S-ca6962,A-22d9d2,2024-06-09,2024-06-01,feature_23,7,2975,0,True
U-6a284c,S-eaac58,A-ff3c73,2023-06-27,2023-06-01,feature_19,7,2051,0,False
U-37becf,S-0f9910,A-af0cd2,2024-05-03,2024-05-01,feature_11,8,896,0,False
U-c73115,S-42af3d,A-40de06,2024-05-01,2024-05-01,feature_17,10,5510,0,False
U-e0a9ea,S-e768c6,A-9289f6,2024-08-03,2024-08-01,feature_11,7,2247,1,False
U-75f082,S-96ead2,A-6a4e2d,2024-11-14,2024-11-01,feature_23,16,2288,0,False
U-cdb774,S-93592e,A-202b67,2024-06-02,2024-06-01,feature_37,10,2330,0,False
U-89cfa1,S-db56d2,A-c1dfe1,2023-11-14,2023-11-01,feature_12,12,4272,0,False
U-aa00d0,S-93ab2d,A-f17767,2023-08-28,2023-08-01,feature_18,13,5967,0,False
U-c4bcab,S-a959a3,A-ad3abd,2024-07-06,2024-07-01,feature_18,8,1720,0,False
U-0bf3da,S-4d5ab5,A-df1e44,2024-11-01,2024-11-01,feature_35,6,126,0,False
U-819101,S-92a38d,A-779e4e,2024-10-13,2024-10-01,feature_9,5,130,2,False
U-a7ed67,S-92e1fc,A-45ce7a,2024-10-25,2024-10-01,feature_23,6,948,0,False
U-ff1ff0,S-8e6903,A-bd4708,2024-12-13,2024-12-01,feature_17,6,1020,0,False
U-659464,S-dd5a4c,A-716841,2024-12-03,2024-12-01,feature_5,9,630,2,False
U-691ec6,S-aa3a36,A-ccc747,2024-08-28,2024-08-01,feature_29,11,3047,0,False
U-797714,S-ebe172,A-c4ea60,2024-10-09,2024-10-01,feature_8,14,6958,2,False
U-cf02cb,S-9a08ff,A-a1bbb6,2024-01-09,2024-01-01,feature_15,9,1737,0,False
U-c343b7,S-0b2ac3,A-d792a6,2024-12-18,2024-12-01,feature_7,12,420,2,False
U-2f0e44,S-50aaaa,A-af0cd2,2024-06-10,2024-06-01,feature_13,13,1079,0,False
U-5372a1,S-6fa5cd,A-342303,2024-08-28,2024-08-01,feature_20,13,546,2,False
U-37a60a,S-342037,A-bb3bd4,2024-08-07,2024-08-01,feature_25,11,2761,0,False
U-f5888b,S-6b977f,A-7988d1,2024-10-29,2024-10-01,feature_8,10,4180,0,False
U-73e973,S-60b7c7,A-02fac6,2024-07-25,2024-07-01,feature_24,8,3352,0,False
U-552e0a,S-0ae33f,A-075038,2023-09-16,2023-09-01,feature_21,14,4886,0,False
U-116984,S-2c270f,A-9f9299,2024-09-22,2024-09-01,feature_3,10,2780,0,False
U-2baef9,S-5bc277,A-05d3b3,2024-08-05,2024-08-01,feature_33,5,1880,0,False
U-c7d93e,S-95cc5a,A-9bfc9f,2024-05-16,2024-05-01,feature_21,6,1584,0,False
U-51930a,S-ca0eb1,A-6e08f3,2024-04-08,2024-04-01,feature_25,12,2676,0,False
U-d7d3bc,S-db7c1d,A-4814a3,2024-10-30,2024-10-01,feature_35,10,430,0,True
U-3057ad,S-0fc72f,A-faa28c,2024-03-23,2024-03-01,feature_2,15,8805,0,False
U-7747f0,S-104941,A-fdfc91,2024-05-31,2024-05-01,feature_7,9,2799,5,False
U-f72deb,S-4781b1,A-558c72,2024-08-15,2024-08-01,feature_7,12,1968,0,False
U-4b89b8,S-1f9da0,A-977ca0,2024-12-08,2024-12-01,feature_33,10,2810,0,False
U-b0e0d6,S-da9362,A-b2225d,2024-07-23,2024-07-01,feature_24,14,5838,3,False
U-78c48b,S-45c2cf,A-7920cc,2024-05-19,2024-05-01,feature_29,4,228,2,False
U-86afe3,S-d74733,A-7641d3,2024-09-13,2024-09-01,feature_24,10,4360,0,False
U-eeb97a,S-1ad9cb,A-4d1e75,2024-12-15,2024-12-01,feature_24,10,5100,0,False
U-58312c,S-330457,A-ad3abd,2024-10-18,2024-10-01,feature_8,12,3888,0,False
U-7d31a9,S-148506,A-3a5ad8,2024-07-24,2024-07-01,feature_10,13,793,0,False
U-de6abc,S-5d0af1,A-977ca0,2024-11-02,2024-11-01,feature_39,6,1602,0,True
U-0ce3ff,S-9bc272,A-7da956,2024-08-10,2024-08-01,feature_40,7,3976,1,False
U-9c0395,S-6c4770,A-fa3095,2023-10-20,2023-10-01,feature_30,8,3816,0,False
U-985d7e,S-a9b904,A-7641d3,2023-12-20,2023-12-01,feature_33,5,2890,0,False
U-b7c565,S-a801d1,A-4c38bc,2024-07-13,2024-07-01,feature_35,9,4518,0,False
U-87a59b,S-53a9f7,A-5b1bcd,2024-09-07,2024-09-01,feature_29,9,441,0,False
U-6933d4,S-3fbf9e,A-00bed1,2024-05-10,2024-05-01,feature_33,6,2022,2,False
U-c0297c,S-e78857,A-432483,2024-08-11,2024-08-01,feature_6,10,4460,0,False
U-eff057,S-bf9b37,A-692f18,2024-10-12,2024-10-01,feature_7,5,2755,2,False
U-9fc7e1,S-5e8d9f,A-df10db,2024-11-20,2024-11-01,feature_10,14,5222,3,False
U-40132f,S-a84c82,A-186a44,2024-03-10,2024-03-01,feature_18,12,288,0,False
U-8fa35b,S-f690e0,A-1f559b,2024-07-30,2024-07-01,feature_9,10,760,0,False
U-77dce9,S-9b493e,A-5b051a,2024-12-06,2024-12-01,feature_3,14,812,5,False
U-174cd8,S-d81959,A-039727,2024-12-22,2024-12-01,feature_10,7,2485,1,False
U-8e560a,S-008cab,A-202b67,2024-12-28,2024-12-01,feature_24,10,4620,2,False
U-2bb4a8,S-8ed77f,A-8b0451,2024-12-31,2024-12-01,feature_35,7,1155,0,True
U-c90282,S-be828b,A-cbbe12,2024-06-27,2024-06-01,feature_23,4,1540,3,False
U-c5d126,S-3445f5,A-7f6b86,2024-10-15,2024-10-01,feature_20,5,2725,0,False
U-28e6c9,S-ec58ac,A-5a184f,2024-07-16,2024-07-01,feature_4,11,3322,0,False
U-383091,S-3b7f8e,A-625d0b,2024-12-09,2024-12-01,feature_38,18,3276,0,False
U-2e7ee5,S-22f848,A-993085,2024-11-23,2024-11-01,feature_2,12,4752,0,False
U-38c927,S-a04ba5,A-afa505,2024-10-13,2024-10-01,feature_30,16,8224,0,True
U-f00e57,S-82348a,A-4e960a,2024-10-23,2024-10-01,feature_40,12,3504,0,True
U-3b99af,S-40dcf4,A-249769,2024-12-27,2024-12-01,feature_3,8,968,2,False
U-3967a8,S-162596,A-462d45,2024-04-08,2024-04-01,feature_20,10,2800,1,False
U-382729,S-43f9f8,A-712f1c,2024-04-16,2024-04-01,feature_28,7,1694,0,False
U-edcb6c,S-d538f6,A-d535f6,2024-12-25,2024-12-01,feature_33,9,3645,0,False
U-a652d3,S-7a06fe,A-5a92e7,2024-10-12,2024-10-01,feature_40,4,1240,1,False
U-d52598,S-85320b,A-71615e,2024-11-27,2024-11-01,feature_38,7,630,2,False
U-641763,S-b5165e,A-bcf664,2024-10-31,2024-10-01,feature_2,12,5064,0,False
U-24f5e6,S-f33b5f,A-f97b9a,2024-12-05,2024-12-01,feature_33,5,1600,0,False
U-025ea5,S-b2b1b9,A-49b828,2023-12-01,2023-12-01,feature_18,11,3014,0,False
U-5261cd,S-054897,A-de58ca,2024-08-28,2024-08-01,feature_31,8,2464,0,False
U-5377f6,S-28d64b,A-67be94,2024-09-30,2024-09-01,feature_34,9,1980,0,False
U-ec2999,S-753a0a,A-ad64c6,2024-06-16,2024-06-01,feature_16,14,4256,0,False
U-f12bac,S-637b20,A-ac9111,2024-05-03,2024-05-01,feature_14,4,48,1,False
U-938dd7,S-0a83cc,A-d922bf,2024-04-04,2024-04-01,feature_10,10,140,0,False
U-c0f09a,S-1c45b4,A-13466a,2024-12-19,2024-12-01,feature_19,15,795,0,False
U-3405f3,S-c3bf1d,A-55f257,2024-06-09,2024-06-01,feature_25,8,3832,1,False
U-78a4ca,S-8f2b13,A-034368,2024-10-15,2024-10-01,feature_20,8,2528,0,False
U-efaf79,S-ad8055,A-bc87bc,2024-11-19,2024-11-01,feature_28,19,7296,0,False
U-826808,S-233c23,A-39b19f,2024-05-23,2024-05-01,feature_27,7,1491,0,False
U-f033bd,S-9eb13e,A-4c38bc,2024-12-26,2024-12-01,feature_27,6,2364,0,False
U-001047,S-699110,A-fda07f,2024-12-30,2024-12-01,feature_35,15,8535,0,False
U-caf016,S-43cd30,A-8145a0,2024-07-08,2024-07-01,feature_22,8,4616,0,False
U-ac0862,S-095083,A-98a59a,2024-07-27,2024-07-01,feature_32,14,4326,0,False
U-26ae23,S-5f2554,A-81edc3,2024-02-22,2024-02-01,feature_16,6,1716,0,False
U-9aa872,S-b5a1a0,A-474ad4,2024-10-08,2024-10-01,feature_16,12,5520,0,False
U-646f98,S-140d3a,A-ff3c73,2023-08-09,2023-08-01,feature_15,13,7488,0,False
U-424ad5,S-c67b80,A-eb2fdc,2024-11-29,2024-11-01,feature_39,8,4784,0,False
U-d975d6,S-beff12,A-f44180,2024-12-15,2024-12-01,feature_7,4,92,0,False
U-16fe0e,S-e63c67,A-1f7acb,2024-07-24,2024-07-01,feature_12,13,1482,0,False
U-29dae4,S-140813,A-2b9d3e,2024-02-26,2024-02-01,feature_37,10,1100,1,False
U-d59df1,S-10bf4d,A-ce66f8,2024-05-08,2024-05-01,feature_25,11,6457,0,False
U-448b3d,S-b8caad,A-ac14bb,2024-12-07,2024-12-01,feature_38,10,2680,0,False
U-b8dc35,S-eef0cd,A-600734,2024-11-08,2024-11-01,feature_20,10,4680,0,False
